966	Ultramax	21	2207	18991	8	23
967	Gaia	56	103248	1077814	1811	18037
968	Matt Pincer	13	3364	12722	34	231
2271	Sébastien Tellier	60	554413	8389649	5357	80193
969	Ørjan Nilsen	61	13215	95887	3078	29716
970	12 Stones	60	702304	10121665	0	0
971	Like A Storm	51	21033	230877	0	0
972	Vincent de Moor	38	69153	385859	1174	9687
899	K'naan	65	440646	6086437	1905	39728
973	Amantyde	9	1245	19868	0	13
974	Tritonal	71	113226	1036699	2812	24472
975	Re:Locate	0	30994	152716	0	0
976	Pillar	54	306394	5085863	0	0
977	Tokio Hotel	64	417654	21759623	284	3817
978	Gareth Emery	67	157438	2215113	3300	33511
979	Kids in the Way	32	61697	708816	0	0
981	Trancendent Two	0	19	181	3	84
982	Stereo Deluxx	0	239	4141	4	4
906	Star Slinger	53	142077	1822300	1593	23693
893	Shad	36	66833	1898690	1284	17760
923	Ian Kamau	23	741	15838	0	0
935	Partynextdoor	80	64983	2152918	8015	31126
951	Jazz Cartier	52	2867	41428	0	0
955	Ty Dolla $ign	84	86959	876239	0	0
2274	Busy P	47	271224	1430574	1340	25107
980	Falling Up	47	175413	3432894	159	1507
913	Relient K	67	686952	23723800	0	0
954	Mae	56	478692	14264039	0	0
959	Lou Reed	0	1367839	23614018	12374	146809
2273	Le Knight Club	0	192225	776611	806	7098
2272	Together	21	50750	275493	437	3864
961	Bob Dylan	81	2449180	136715773	24417	272708
2526	Ital Tek	38	118735	1669453	1863	25245
824	Sun Glitters	48	99752	1480346	3051	37604
943	Swarms	33	44606	775624	367	5327
983	Matt Cerf	22	2417	10096	379	4890
985	Sander Kleinenberg	52	142013	728039	0	0
987	Rony Seikaly	25	1464	5509	40	408
989	Alibi	31	14940	85187	177	1184
997	Paul van Dyk	62	701152	10625221	8250	78049
1000	tyDi	58	75311	996979	0	0
1002	Ernesto vs. Bastian	9	97926	616099	280	2547
1004	Expedition	0	96	348	2	26
1007	Dash Berlin	71	252860	3436718	0	0
992	Tiësto	88	1433575	34490526	22003	249137
2535	Jamie Vex'd	0	8785	46045	155	4259
2536	Autre Ne Veut	52	124093	2170162	2567	25731
2284	Jack Holiday	57	26361	115116	592	6955
2285	Arias	30	9437	39144	485	7646
2286	Swedish House Mafia	79	1043073	14956400	7993	112987
2287	Mike Candys	61	70293	518402	1715	17261
2288	Tim Berg	60	274862	2078243	1674	25937
2290	Arno Cost	50	49120	194856	1934	32454
2291	3LAU	67	77060	862545	1171	6794
2292	Darwin	27	12676	94809	448	3438
2293	Backwall	23	183	591	3	16
2294	Otto Knows	80	199959	1188908	2527	21389
2539	P-Fang	0	275	1708	8	154
2295	Axwell	67	402599	2455985	7148	84232
2296	Eric Prydz	69	713285	5199528	9720	120402
2297	Beat Service	44	43069	289632	1280	12992
2298	Eric Turner	50	38298	185894	1104	24670
2540	Suicideyear	36	11193	232328	1446	7464
2300	Alesso	87	339455	2736825	9284	88831
2301	Galantis	88	166685	1452452	2468	9899
2541	Tangence	0	62	606	81	717
2304	Tom Hangs	41	35813	138544	489	7555
2305	Peer Kusiv	45	19236	151151	399	1845
40	Marek Hemmann	58	148753	1817392	2185	24524
2543	Hyetal	30	33355	343934	850	14579
2545	Phaseone	32	15873	202267	270	4368
2547	Olivier Latry	26	1327	19796	6469	10471
2548	Gaston Litaize	18	396	1715	161	486
2549	Thierry Escaich	16	419	3025	175	664
2550	Cleveland Orchestra	59	12290	65871	8885	31934
2551	Chicago Symphony Orchestra	52	30245	205251	3931	41478
2552	Los Angeles Philharmonic	46	7735	36299	1545	18193
2553	Pittsburgh Symphony Orchestra	36	2175	10016	305	1589
2554	George Szell	62	27302	143041	7788	15317
2555	The Cleveland Orchestra Chorus	18	54	122	122	1031
2556	André De Ridder	62	514	4331	3563	24180
2557	Clean Bandit	83	455867	6300463	6763	37583
2558	Milky Chance	81	359547	5251997	3443	18435
2559	Kiesza	79	295547	3048899	6089	22220
2560	Totally Enormous Extinct Dinosaurs	62	280229	4547803	9158	82915
2561	Gorgon City	74	186229	1669810	7984	44181
2562	Vince Guaraldi Trio	53	430725	5219810	4038	60840
2563	George Winston	59	192628	4452106	787	6884
2564	Oscar Peterson	61	342875	4031842	3652	24557
2566	Pablo Casals	43	57463	713564	3118	58175
2567	Enrique Granados	41	45227	267194	1319	7013
2568	Jacques Thibaud	15	1302	5145	158	1608
2569	Jacqueline du Pré	41	43196	428059	415	3022
2570	Eugène Ysaÿe	33	5325	46491	648	15686
2571	Bernard Greenhouse	37	126	474	32	80
2572	Gaspar Cassadó	22	473	3519	233	827
2573	Alfred Cortot	30	9970	140651	336	3510
2574	Mstislav Rostropovich	55	67120	929858	2308	22711
2575	Linda Ronstadt	63	279292	2418629	6380	57729
2576	k.d. lang	55	276343	2742227	2292	23327
2577	Bette Midler	62	338338	2533648	952	7248
2578	Paul Anka	59	360455	2833528	2077	21011
2579	Carly Simon	66	517543	3792915	2479	21461
2580	Gary Shearston	16	1773	7360	44	249
2581	Everything After	0	175	3995	4	47
2582	Stephanie Chapman	0	152	802	1	95
2584	Firefall	43	94026	583061	281	2660
2585	Neil Young	77	1622022	55531016	16848	169922
2587	Nicolette Larson	41	40823	229878	329	2122
2588	Nelson Riddle	69	55951	331602	1183	8293
2589	Dolly Parton	73	768506	8001227	5067	48969
2590	Emmylou Harris	66	379242	4601658	6755	59714
2591	Kate & Anna McGarrigle	39	56311	550123	0	0
2592	Ines	45	7998	126578	77	583
2593	Randy Meisner	29	3758	24190	74	336
2594	The Stone Poneys	0	18517	94224	229	2300
2595	Trisha Yearwood	58	225947	1740903	908	8462
2596	Royal Concertgebouw Orchestra	54	29058	156968	6125	42054
2597	Münchner Philharmoniker	28	327	2573	394	2935
2598	Czech Philharmonic Orchestra	51	16730	99184	1000	4823
2599	Berliner Philharmoniker	65	102566	1340334	9211	90554
2600	Staatskapelle Dresden	49	16469	99594	1263	8279
2601	Symphonieorchester des Bayerischen Rundfunks	26	7584	42075	1490	7696
2602	Concertgebouw Chamber Orchestra	31	597	2802	109	588
2603	Gewandhausorchester Leipzig	50	10209	85534	916	5755
2604	London Symphony Orchestra	71	362345	4739204	13646	132117
2605	Wiener Philharmoniker	64	67461	605094	9275	81814
2606	Bobby McFerrin	64	498171	3492307	4223	33350
2275	Hystereo	14	11001	85475	262	3203
2278	Alan Braxe & Fred Falke	0	106997	614108	0	0
2281	Thomas Bangalter	29	245291	1233254	11016	107326
2277	The Third Twin	0	6001	121354	17	348
2283	MSTRKRFT	54	700776	10546221	5622	107376
168	Cassius	50	532551	5301975	3766	49813
2279	Guy-Manuel de Homem-Christo	0	106	1098	10924	105784
179	Vitalic	57	515929	9214108	2817	38067
2280	Bag Raiders	62	289076	4530856	3152	41629
2276	Stardust	40	400837	1819374	988	11567
2546	Cybergiga	3	173	1321	178	2014
2531	Om Unit	39	41984	416997	4123	41689
2537	Slugabed	41	58548	710506	1791	23692
2586	Everything but the Girl	61	784176	9808526	4182	44830
2513	Machinedrum	52	157449	3270037	13492	108951
2542	Vex'd	25	88872	896686	897	13335
1986	Rustie	60	223236	3419525	8602	117605
2583	Karla Bonoff	41	33092	210447	347	2373
2538	Vangelis	64	748070	17296117	7048	92335
2544	Gang Gang Dance	39	261263	5081221	1553	28243
984	Decyfer Down	50	164546	1846687	57	505
986	Nick Black	18	9964	142343	6	46
988	Day of Fire	37	93584	958864	0	0
990	Manic Drive	51	11749	220499	18	159
991	Finger Eleven	62	830981	11482072	989	9926
993	We as Human	53	18542	296164	47	328
994	Crossfade	62	861214	11993540	0	0
995	Kutless	59	274398	4804918	324	3582
998	Flyleaf	69	961719	29312685	1076	13221
1003	Red	68	709008	17411050	0	0
1006	The Letter Black	48	103111	1665750	89	716
1008	Mic Geronimo	33	25040	156134	808	8209
930	Switchfoot	70	865245	22877667	2157	27806
830	Anberlin	66	822140	38022021	0	0
2607	Wounded Knee	1	2316	13684	52	367
2307	Minero	31	2168	10455	52	418
2308	James Egbert	46	15943	101814	458	4748
2309	Mikkas	35	2957	24022	591	6903
2310	Al Bizzare	32	20392	96342	165	2068
2311	she	50	139081	5466063	1127	8047
2312	Tommy Noble	17	2371	11558	30	549
2313	【sakuraburst】	0	168	3370	33	135
46	Madeon	77	354155	4974251	12113	134188
2608	The Real Group	44	45333	516713	605	4363
2315	Joe Garston	36	8323	50904	173	2010
2609	Victor Wooten	49	97931	1406834	1076	13885
2317	Elevic	4	273	1679	3	27
2318	Submerse	46	56473	631465	1915	17442
2319	Ftampa	51	12111	44207	601	4073
2321	PrototypeRaptor	39	20426	227679	386	3280
2322	No Mana	12	145	430	38	47
2611	Clara Schumann	39	11418	74769	339	2312
2612	Edvard Grieg	63	642382	5845131	5015	52943
2613	Hugo Wolf	31	4624	43164	545	2143
2614	Josef Rheinberger	31	776	4703	195	732
2615	Johannes Brahms	67	720739	6599586	11416	86056
2617	Franz Schubert	65	772894	6840480	10728	74104
2618	Felix Mendelssohn	61	567314	4230274	7044	62443
2619	Heinrich Marschner	10	230	882	64	180
2620	Johann Wenzel Kalliwoda	11	290	1102	44	178
2621	Gustav Mahler	57	442402	3362769	7037	51262
2623	Deastro	28	67759	893925	720	17924
2624	Adventure	22	17923	209998	11453	41196
2303	David Guetta	95	2460565	73863010	23786	299074
39	Avicii	95	1218980	29047142	23379	230052
2323	Chance Houston	0	237	604	0	24
2324	Norman Doray	48	26588	78038	1321	24081
2325	Rui da Silva	45	118701	555627	1274	10391
2326	Laurent Wolf	50	302043	2098810	684	11236
2327	Porno Breaks	0	1686	5674	14	39
170	Bob Sinclar	69	799751	7775999	6462	74287
2328	Jack Back	51	42272	136056	51	504
2306	Coucheron	62	50329	146114	280	1276
2329	Joachim Garraud	55	53342	279373	1277	18632
2330	Fedde Le Grand	67	502932	3211547	6692	73224
2331	Richard Grey	35	52077	184905	733	7946
2302	DJ Antoine	71	357545	3433855	1935	22304
2332	Chris Willis	62	63354	278876	2184	33588
2333	JD Davis	46	4150	16941	329	3272
2334	Dimitri from Paris	39	195993	1847767	3323	36674
2335	Alex Gaudino	59	517080	3836709	3226	46950
2336	Ivan Smagghe	15	6508	59203	304	3051
2337	The Moon Room	0	7	22	18	140
2625	Videohippos	11	12380	140962	13	527
2626	[guÿôm]	0	953	2794	15	93
1624	Computersss	0	111	1143	19	471
2627	Yip-Yip	8	8745	132287	147	3903
2629	Karass	19	144	1279	10	77
2630	Matmos	46	133599	1494386	3344	46023
2631	Zorch	25	6253	40084	987	4198
2632	Max Tundra	22	64415	674509	660	9183
378	Fuck Buttons	43	285484	5301867	5585	73985
2633	Peninsula Fernandes	0	103	763	1	15
2634	The Show is the Rainbow	6	4147	56966	18	217
2635	Teeth Mountain	0	4605	52094	26	568
2636	OCDJ	0	2709	78104	10	265
2637	EAR PWR	11	7695	74905	47	849
2638	Ponytail	25	57670	655063	208	5043
2639	DAT Politics	24	45491	672435	308	3497
2210	Girl Talk	61	429690	25604934	2784	60611
2640	IG-88	0	501	2117	13	89
2641	The Death Set	41	68291	1043386	906	12701
2642	Camilla Hoitenga	3	498	2164	1202	10602
2643	Pietra Wexstun	2	77	397	1125	6542
821	Alexander Scriabin	48	169817	1326157	3841	43776
2644	Alexander Glazunov	38	11294	72978	1592	17376
2645	Pyotr Ilyich Tchaikovsky	70	860138	11119826	13320	118019
2646	Karol Szymanowski	34	19495	158451	726	3805
2647	Sergei Bortkiewicz	16	570	14799	69	236
2610	Robert Schumann	62	495193	3824599	9433	60388
2648	Nikolai Medtner	30	1103	24884	552	2470
2649	Charles-Valentin Alkan	32	10376	101599	544	3659
2616	Franz Liszt	66	598316	4895609	7226	51640
2650	Reinhold Glière	28	1772	12506	271	1100
2651	Anatoly Alexandrov	1	230	871	35	107
726	mau5hax	0	829	6640	13	138
745	Moonbeam	41	87570	1325343	1465	13860
728	Dubfire	45	90353	411621	1979	23037
2652	Anatoly Liadov	31	280	1260	261	1544
742	Sydney Blu	27	27198	94751	139	1535
269	Boys Noize	59	602464	9874670	11281	173084
740	Shiloh	38	40140	277683	450	3697
743	WTF?	2	1809	8541	393	8730
731	Cirez D	37	91291	391585	634	9988
741	Markus Schulz	62	275716	3366007	5198	56501
2653	Selim Palmgren	11	404	2546	92	256
2654	Alexei Stanchinsky	1	126	3485	17	49
2655	Sergei Lyapunov	14	599	5987	114	339
2656	Anton Arensky	31	1407	19193	307	1298
36	John Talabot	54	154422	3460521	7910	92549
2657	Henry Saiz	45	29089	284430	1896	21824
2282	Modjo	53	370497	2644367	916	7705
2628	Future Islands	73	336601	9815948	4181	30793
2436	Teengirl Fantasy	35	91311	922007	1792	33471
2622	Dan Deacon	54	263452	5235374	5809	62569
2565	Sufjan Stevens	78	1709410	101497425	15872	175293
999	Willow Beats	46	13231	91154	0	0
1001	Crystal Castles	69	1407404	88860035	7900	182434
1010	Collarbones	50	21976	163134	0	0
1011	tAKiDA	64	104030	3600670	0	0
1012	Young Wonder	51	88540	703841	171	1037
1013	Three Days Grace	83	2123514	74575266	1819	19823
1014	Airscape	36	36412	176805	922	6003
1015	Priest	37	7262	42985	471	1833
1018	Nomadic Massive	22	827	16393	0	0
1016	Thousand Foot Krutch	72	652463	18144253	0	0
1028	Phantogram	0	518352	12720272	8320	79214
1020	TWYNS	0	312	4451	0	0
1021	P.O.D.	70	1292167	26630673	0	0
1022	Black Vulcanite	0	67	1204	0	0
730	Glenn Morrison	43	108403	564803	755	8028
1025	Poliça	61	252223	4635924	0	0
1026	Madgesdiq	2	530	3198	1	3
733	The Icarus Kid	19	1330	14368	28	374
1029	Blue Scholars	55	145984	3581635	0	0
1030	Cadence Weapon	28	44105	654561	655	10735
1031	Jarvis Church	33	3827	20228	52	318
1033	Black Bottom Collective	1	111	913	0	0
1034	The Mast	44	8873	47627	78	603
1035	Gabriel Teodros	27	11280	95351	54	555
1067	Apparat	59	511374	15659641	7411	94956
1037	Gescha	0	101	1498	0	0
1038	Johan Gielen	33	41123	240501	0	0
1039	Zircon	46	89414	1151398	477	3674
1040	Kyprios	23	4623	54589	86	839
1041	Damian Marley	75	768060	12592159	4407	76400
1042	Rchetype	0	3791	98255	0	0
1043	Wolfgun	0	3066	203670	0	0
1044	Big Giant Circles	50	45657	796778	0	0
1045	Summer Heart	56	145067	1346401	0	0
729	BSOD	31	71067	298434	340	5590
1047	Cursed Kids	0	4397	12765	2	24
190	Kaskade	77	589765	10066598	12611	188166
1050	Jillian Goldin	0	826	14700	286	1978
1052	Big Daddy Weave	61	94903	813663	0	0
1053	Memory Cassette	28	42116	640077	3120	58117
1054	Strange Celebrity	4	2883	16340	1	4
1056	Siamey	4	5635	45960	0	27
1057	DC Talk	54	149478	2336804	0	0
1058	Yoko Kanno (菅野よう子)	0	242	17110	2200	16969
1059	Mumsdollar	22	1665	70245	4	2
1061	OverClocked ReMix	0	1908	203459	0	0
1062	The Afters	60	163556	2319111	0	0
736	DJ Philipps	0	31	322	23	286
739	Moguai	66	167469	834598	3406	33298
1065	Jeremy Riddle	60	39853	459183	0	0
1066	First Sun	0	180	1838	0	0
1068	Hybrid	50	321467	6377793	0	0
1069	Gauntlet Hair	36	77505	772590	0	0
1070	Newsboys	70	212845	4066647	0	0
1071	Kites Sail High	3	3488	36387	0	0
1072	Hello Kelly	5	2007	52028	0	0
1073	Jon Foreman	63	173243	2370670	0	0
1074	Needtobreathe	74	184380	3997973	0	0
1075	Light Brigade	2	399	5052	0	0
1076	Fiction Family	38	49753	497803	0	0
1077	Counting Crows	75	1841164	34276732	0	0
1079	William Kappen	0	12	106	0	0
1080	Starfield	51	120547	1719396	0	0
1082	Third Eye Blind	75	1043547	23811198	0	0
1083	Jars of Clay	56	281420	6017412	0	0
732	Benny Benassi	71	1075658	11980623	12564	181261
1086	Matchbox Twenty	74	1310308	24405258	0	0
1087	Golden Ages	3	26777	140005	0	0
1088	Lifehouse	73	1520316	36833143	0	0
1089	Lagwagon	60	422481	11675564	8084	38401
1090	Propagandhi	51	238739	9188667	1239	16884
1092	Venerea	24	30514	465452	51	265
1093	Rise Against	82	1896333	131623331	4213	51440
727	Pryda	55	192402	1698057	1967	23516
1095	Nerf Herder	39	90217	1251704	423	5160
1096	Bad Astronaut	34	76974	1634292	104	1165
1097	Bodyjar	45	96662	1272447	342	3137
1098	Joey Cape	40	34064	633843	289	2961
1099	1208	32	38339	449831	99	1171
1100	Joey Cape's Bad Loud	17	986	25055	12	218
1101	No Use for a Name	56	409019	9745753	1207	12073
1102	Pridebowl	30	10460	90838	39	173
1103	Anti-Flag	63	759416	26125119	1774	18593
1104	Jackson United	7	8146	132561	530	8851
1106	Pennywise	67	624671	16758170	3374	36658
1107	Pulley	45	146050	1948759	544	5588
1108	Scorpios	24	1727	40037	9	151
1109	Nicotine	31	49085	487632	245	3061
1110	Me First and The Gimme Gimmes	62	411447	11413457	1459	15377
1111	AFI	67	1236191	59601325	2789	35966
1112	Strung Out	56	278031	6918535	1257	11924
1113	Randy	0	61545	1074517	405	4447
1114	Millencolin	0	592569	22997225	1339	12011
1120	Incurabili	0	165	2867	3908	7220
1105	The Offspring	0	2730798	113344131	6747	95470
1121	Sum 41	0	2117036	81940630	2210	27336
1122	Green Day	0	3507283	173483219	15534	211223
1091	Goldfinger	0	745201	13605671	1099	14057
1123	Ten Foot Pole	0	109781	1054221	377	3640
738	Haley	50	18113	160127	1416	20706
744	Chris Lake	72	226624	1091140	4785	60771
70	Taragana Pyjarama	27	17183	136619	986	15902
746	Danger	49	315422	3117596	1830	34572
1115	Circle J	19	2889	26651	6003	9017
1009	Made in Heights	68	72892	852725	790	4753
1032	Holy Other	52	142862	2538791	2765	24960
1117	MoDERN B Beard	0	38	834	9	24
1119	Carrera	20	1260	10558	23	75
1116	Fala non Caduca	0	8	62	1	1
1118	Skontra	7	1222	27313	14	32
1051	MUTEMATH	57	445705	11410334	884	16222
2420	Delorean	50	269349	3811599	1052	20748
1005	Passion Pit	80	1525963	42617104	11691	161694
1049	Small Black	53	227127	3267139	1131	20462
1060	MillionYoung	45	129858	1980961	573	7441
1078	Starfucker	67	474556	10501409	2485	35793
1017	Young Magic	40	87057	845593	2203	23091
1023	Collaptic	1	1965	20102	17	190
1081	Baths	63	323584	9711188	4163	45489
1124	Rancid	0	853228	33304818	2476	27192
1125	Redemption 87	0	3140	53740	4	183
1126	Wheatus	0	502789	3999207	871	8723
1094	NOFX	0	1016808	55193349	4270	53679
1164	Steely Dan	69	604380	13933389	16678	145450
1213	Gnarls Barkley	71	1475395	27358085	2004	29159
2338	KOAN Sound	54	167709	1312437	2701	26605
2339	Chrispy	35	87046	589339	150	2528
2340	Acetronik	13	3340	10927	86	795
2137	Bassnectar	74	521273	8719200	8743	112525
2341	Mashur	32	3162	14202	51	581
2342	Jauz	54	4710	15139	778	5124
2343	Ephixa	49	93408	985884	1591	13049
2344	L. Ron Hubbard	0	675	14579	16	64
2316	Mord Fustang	50	99842	747645	1636	15955
2345	Datsik	63	266144	2363902	6216	110413
2346	Zomboy	67	261078	2538052	2276	19433
2347	Flinch	44	39189	286761	1494	21852
2348	Klaypex	59	125516	1767891	379	3778
587	Jack Ü	91	149121	1166558	2233	6982
2350	Night Kids	1	1875	14338	33	798
2351	Borgore	71	369370	5275902	5572	66463
47	deadmau5	79	1374749	43495589	24042	325844
2352	Krewella	76	280514	4646948	3232	24258
63	Rebecca & Fiona	60	138932	1910372	0	0
2289	Cazzette	79	265054	2250960	3415	29175
1154	Stateless	0	199034	3032108	1558	25027
1155	As Tall As Lions	0	218368	5973660	311	6519
1156	Deptford Goth	0	96005	1191824	397	2382
1158	The Antlers	0	614974	19324286	3307	58330
1159	Gayngs	0	137022	1668765	195	3106
1160	Grizzly Bear	0	1197268	45650616	6116	118881
1161	Tei Shi	0	73928	376734	454	1676
1163	Electric Guest	0	281830	3626643	672	6450
1174	The Bliss Band	0	319	2587	2	8
1175	Donald Fagen	0	151099	2098047	745	6394
735	Wolfgang Gartner	64	370743	3091856	8018	141117
1177	Amfibian	0	680	4828	97	779
1178	Larsen-Feiten Band	0	817	11716	50	139
1182	The Flare-Up!	0	1297	9691	0	0
1184	Percy Hill	22	824	17387	18	230
1185	The Doobie Brothers	71	758380	7059862	2678	23861
219	Sohn	67	222053	3533040	18379	57185
2299	Elephante	60	10068	43156	226	894
2354	Vodge Diper	31	2768	11892	154	1444
1192	Lo-Fang	67	101467	846186	423	1607
2355	Shreddie Mercury	14	1944	9545	146	1521
1193	Boots	45	11989	100047	9164	43055
1055	Active Child	63	265936	4641424	2501	22703
1194	Woodkid	68	409537	11514701	1778	20216
2314	Comic Strips	11	3050	13089	1532	30545
2349	The M Machine	51	88483	881035	1717	14714
1198	Favela	33	10340	35224	156	672
110	Uppermost	53	61922	1020446	784	7806
1200	Kwabs	73	114833	763970	744	2577
1201	Cool Breeze	9	15024	60336	1623	13103
1202	Goodie Mob	53	149635	1229774	9625	36237
433	Big Boi	62	476191	8083177	10305	151706
462	A Tribe Called Quest	72	1131605	29350677	8785	114414
1203	Missy Elliott	78	1082804	11494504	14033	174761
1204	Big K.R.I.T.	73	413186	6719971	9372	105147
1205	André 3000	70	8363	90505	10913	174302
1206	Crooked Lettaz	3	1281	13384	24	208
2320	Feed Me	68	447717	5238193	5800	70056
1208	Sleepy Brown	62	45519	230238	14503	118916
909	Cee Lo Green	71	579635	6980478	16032	283288
1209	Big Gipp	42	8735	37761	4173	53670
1210	BackBone	31	3772	17351	1428	22094
1211	Dungeon Family	36	37413	256151	62	1106
1212	David Banner	63	409087	2176027	4679	81825
896	Common	74	1260222	22503417	16376	251607
2356	Dada Life	71	381311	3847204	4326	67173
747	Porter Robinson	72	459307	5354378	4652	42691
286	Killer Mike	60	233886	3115671	13335	159951
898	The Roots	72	1293920	35585052	10099	136922
931	The Knux	41	60567	711562	137	14712
2357	Urceus Exit	5	1634	28661	22	120
1219	Peter Bardens	16	1439	13114	45	184
2658	Rubies	24	47277	318706	115	1904
2659	Desert	23	8092	52082	288	2010
2660	Bostro Pesopeo	32	8108	33154	2556	34412
2661	Alex Burkat	23	8226	27542	721	4381
1180	Pages	36	6472	70053	101	580
2353	Rusko	63	489665	7946279	5872	128594
1153	Jungle	73	257006	3775030	2338	10942
1220	Dragon	45	25581	255224	892	5595
1186	Starbuck	42	27543	120099	220	2743
1225	Iris DeMent	49	85912	701165	484	4207
1231	Georgie Fame	44	65367	378742	909	10024
1196	Son Lux	65	138610	2404433	2578	18274
1226	Karen Dalton	46	128578	1458586	539	5152
1230	Terry Reid	41	47654	500009	510	5250
1217	The Band	69	838099	12676483	6495	62029
1228	Zakir Hussain	38	56047	350772	1075	7579
1227	Band Marino	13	7797	93911	2	16
1218	Bruce Springsteen	82	1962815	65586320	11442	129025
1216	Band Aid	39	375587	1239758	794	8965
1223	Elvis Costello	62	922926	16810412	16975	156249
1229	Rodriguez	69	236420	7041482	2366	19219
1222	Bill Fay	48	67624	1097341	981	15910
1224	Dennis Linde	1	816	3237	24	244
1084	Toro y Moi	70	509493	19896208	12608	113743
1157	Solid Gold	33	40726	477784	168	4732
1215	Van Morrison	77	1477227	26028330	18686	252858
1169	Coloma	2	4775	41918	27	282
1168	Ned Doheny	37	15537	127348	939	20301
1166	Boz Scaggs	59	265920	2153691	1769	17347
1172	Michael McDonald	59	197013	1613256	2062	22881
1181	Bill LaBounty	35	4263	52535	45	140
1167	The Royal Dan	0	498	3231	7	58
1187	Walter Becker	32	27048	213962	147	1017
1170	Chase Pagan	4	7367	64191	5	87
1188	Jules Shear	12	4460	35610	219	1606
1179	White Denim	55	202968	3716388	1449	17809
1173	Bernard "Pretty" Purdie	32	3160	14141	2002	27737
1189	China Crisis	46	132367	829886	622	5630
1165	Rob Barraco	16	79	303	135	1134
1183	Chicago	71	881599	9812266	3467	25620
1171	Chamaeleon Church	8	2491	20136	3	21
1240	MØ	93	289768	6822835	5431	23261
1241	London Grammar	77	372468	10791092	7014	43101
1242	Neon Hitch	60	166061	1723592	623	9352
1243	Claire	49	61338	507299	6008	66608
1244	Zella Day	73	144473	921441	554	2002
256	Oliver Schories	52	45653	476080	2475	24694
1246	Marina & The Diamonds	79	1079978	55386114	0	0
1247	Lana Del Rey	90	1497392	140058877	15746	125762
1248	Gin Wigmore	61	80945	1254566	361	3433
1250	Charli XCX	85	486008	11702668	11040	63533
1251	Vaults	66	79700	375229	708	2127
1252	Haim	80	507976	15321184	5987	41316
1300	Kate Boy	0	84666	696996	318	1635
1253	BROODS	73	214869	2931514	760	3174
1302	Szjerdene	0	6179	43921	3107	20465
1303	Chrysta Bell	0	15653	174532	161	1911
1312	Arca	0	67737	1544352	11646	74644
1308	Kehlani	0	15419	146536	232	697
1310	Petite Noir	0	38631	177759	523	2758
1276	Brigitte DeMeyer	29	10827	37851	3143	10898
1277	Buddy & Julie Miller	23	28963	206485	0	0
2662	Daniel Avery	47	53981	691582	2402	18029
643	Lorde	0	875867	35020028	7179	42615
1176	Dirk Hamilton	12	439	4150	18	163
1307	Aaliyah	0	1034796	12432697	3433	35031
1262	Omar	50	98749	706797	1544	15645
1306	Banoffee	0	21349	65208	38	130
1305	Jessy Lanza	0	53024	712097	10210	60594
2441	Blondes	22	39757	470606	1280	15255
1314	Evy Jane	0	15918	72783	212	1806
1311	Abra	0	1736	16880	459	1247
1315	Blind Willie Johnson	49	162339	1238392	3482	27374
1316	Robert Johnson	58	0	0	2078	20181
1317	King Solomon Hill	8	4310	16551	122	1063
1318	Tom Waits	69	1347919	79584630	10094	124516
111	Skip James	44	176477	1532360	6652	29963
1319	Mance Lipscomb	29	18983	132025	90	719
1320	Reverend Pearly Brown	0	442	5777	14	34
1321	Lead Belly	53	54832	461590	2172	19625
1322	Charley Patton	41	114200	932766	837	7963
1323	Bukka White	41	106569	671192	794	7250
1324	Beyoncé	94	3270575	118760665	22160	323132
1197	Banks	0	378737	9286535	3785	22366
1326	Teairra Marí	44	41444	184694	134	2140
1327	Jennifer Lopez	86	1933702	30116502	6159	61607
188	Rihanna	97	4202904	156130666	27714	479727
1301	Alpines	0	43758	415510	1068	8481
1329	Amerie	61	707268	5832180	1335	16524
1330	Young Circles	0	3128	19831	8	107
1304	Kelela	0	63442	999696	2599	18534
1257	Sade	75	1123023	23308353	3352	38434
2358	Syntax	37	58385	599007	230	2069
69	jj	53	297448	7294635	2725	54588
2663	Round	34	4725	22391	1810	6289
2664	Talaboman	29	4585	15290	446	2580
330	Air France	42	158190	3288119	890	21947
2665	Mano Le Tough	47	30959	202269	10184	59752
2667	Pional	50	30631	198805	3443	44264
2433	Boat Club	30	46823	504515	115	1509
2668	D.a.r.y.l.	45	689	3829	51	406
2669	Downliners Sekt	25	22193	248353	865	6516
2670	David Rhodes	12	2183	21589	611	4966
2671	Roland Orzabal	24	12961	136090	10	72
2672	Michael Kelsey	10	452	10279	0	0
1271	John Legend	89	1486586	26721944	23585	347316
1266	Sananda Maitreya	27	6032	30714	1558	17853
1263	Moses Hightower	36	4893	63708	34	192
237	Björk	69	2057864	97141865	22565	202313
1264	Dwele	60	228593	2674376	6624	114504
1268	Masayah	23	1577	7512	13	275
1265	The Ummah	0	607	3874	1968	26347
1273	Slakah the Beatchild	42	20052	249913	244	2410
1261	Gabriel Garzón-Montano	50	8944	43655	3117	12042
1255	Dionne Farris	44	29990	147782	275	2639
1256	Maxwell	69	466593	5537758	1457	19689
1239	Ben Barefoot And The Handshakes	0	1	3	5	55
1259	Sounds of Blackness	43	35349	194554	812	4991
1260	Bilal	71	190392	1634302	15737	120767
1254	Donnie Dubson	20	10816	78767	100	884
1267	Electro Deluxe	49	21290	268188	124	927
1258	Prince of Persia	0	3453	103197	0	0
1272	José James	59	104161	1588874	1389	13096
1278	James Brown	75	1443246	19771064	17203	191928
1284	Freddie Wilson	1	505	1396	18	120
